timestamp,user_id,day,quiz_id,image_index,illusion_filename,user_answer,response_time,speed_group,display_time,correct_answer,line_length1,line_length2,actual_difference,arrow_length,angle,arrow_color,is_control,is_correct
2024-11-05 04:55:37,Bchris17,1,0,30,muller_lyer_day1_illusion46.svg,Left,1.764,Group 1 - Fast,0.5,Left,205,180,25,20,36,red,False,True
2024-11-05 04:55:40,Bchris17,1,0,31,muller_lyer_day1_illusion31.svg,Same length,1.88,Group 1 - Fast,0.5,Same length,215,215,0,20,36,red,False,True
2024-11-05 04:55:43,Bchris17,1,0,32,muller_lyer_day1_illusion36.svg,Same length,1.894,Group 1 - Fast,0.5,Same length,190,190,0,20,36,red,False,True
2024-11-05 04:55:46,Bchris17,1,0,33,muller_lyer_day1_illusion37.svg,Right,1.948,Group 1 - Fast,0.5,Right,185,200,-15,20,36,red,False,True
2024-11-05 04:55:49,Bchris17,1,0,34,muller_lyer_day1_illusion39.svg,Left,1.504,Group 1 - Fast,0.5,Left,205,195,10,20,36,red,False,True
2024-11-05 04:55:52,Bchris17,1,0,35,muller_lyer_day1_illusion14.svg,Right,1.775,Group 1 - Fast,0.5,Left,220,215,5,20,36,black,False,False
2024-11-05 04:55:55,Bchris17,1,0,36,muller_lyer_day1_illusion29.svg,Left,1.612,Group 1 - Fast,0.5,Same length,210,210,0,20,36,red,False,False
2024-11-05 04:55:58,Bchris17,1,0,37,muller_lyer_day1_illusion33.svg,Same length,1.917,Group 1 - Fast,0.5,Same length,200,200,0,20,36,red,False,True
2024-11-05 04:56:01,Bchris17,1,0,38,muller_lyer_day1_illusion24.svg,Left,1.688,Group 1 - Fast,0.5,Left,205,200,5,20,36,black,False,True
2024-11-05 04:56:03,Bchris17,1,0,39,muller_lyer_day1_illusion44.svg,Left,1.771,Group 1 - Fast,0.5,Left,220,180,40,20,36,red,False,True
2024-11-05 04:56:07,Bchris17,1,0,40,muller_lyer_day1_illusion41.svg,Same length,2.787,Group 1 - Fast,0.5,Left,205,200,5,20,36,red,False,False
2024-11-05 04:56:10,Bchris17,1,0,41,muller_lyer_day1_illusion47.svg,Left,1.65,Group 1 - Fast,0.5,Left,210,185,25,20,36,red,False,True
2024-11-05 04:56:13,Bchris17,1,0,42,muller_lyer_day1_illusion7.svg,Same length,1.995,Group 1 - Fast,0.5,Same length,215,215,0,20,36,black,False,True
2024-11-05 04:56:16,Bchris17,1,0,43,muller_lyer_day1_illusion6.svg,Right,1.878,Group 1 - Fast,0.5,Same length,195,195,0,20,36,black,False,False
2024-11-05 04:56:19,Bchris17,1,0,44,muller_lyer_day1_illusion17.svg,Left,1.402,Group 1 - Fast,0.5,Left,205,200,5,20,36,black,False,True
2024-11-05 04:56:22,Bchris17,1,0,45,muller_lyer_day1_illusion2.svg,Left,2.279,Group 1 - Fast,0.5,Same length,195,195,0,20,36,black,False,False
2024-11-05 04:56:25,Bchris17,1,0,46,muller_lyer_day1_illusion1.svg,Left,1.383,Group 1 - Fast,0.5,Same length,185,185,0,20,36,black,False,False
2024-11-05 04:56:28,Bchris17,1,0,47,muller_lyer_day1_illusion12.svg,Same length,2.281,Group 1 - Fast,0.5,Same length,190,190,0,20,36,black,False,True
2024-11-05 04:56:46,Bchris17,1,1,0,muller_lyer_day1_illusion13.svg,Same length,4.676,Group 1 - Slow,5.0,Right,185,200,-15,20,36,black,False,False
2024-11-05 04:56:53,Bchris17,1,1,1,muller_lyer_day1_illusion27.svg,Left,5.787,Group 1 - Slow,5.0,Same length,200,200,0,20,36,red,False,False
2024-11-05 04:56:57,Bchris17,1,1,2,muller_lyer_day1_illusion46.svg,Left,2.389,Group 1 - Slow,5.0,Left,205,180,25,20,36,red,False,True
2024-11-05 04:57:00,Bchris17,1,1,3,muller_lyer_day1_illusion37.svg,Right,1.817,Group 1 - Slow,5.0,Right,185,200,-15,20,36,red,False,True
2024-11-05 04:57:02,Bchris17,1,1,4,muller_lyer_day1_illusion42.svg,Right,1.757,Group 1 - Slow,5.0,Right,185,220,-35,20,36,red,False,True
2024-11-05 04:57:06,Bchris17,1,1,5,muller_lyer_day1_illusion5.svg,Left,2.189,Group 1 - Slow,5.0,Same length,210,210,0,20,36,black,False,False
2024-11-05 04:57:10,Bchris17,1,1,6,muller_lyer_day1_illusion28.svg,Left,3.457,Group 1 - Slow,5.0,Same length,180,180,0,20,36,red,False,False
2024-11-05 04:57:16,Bchris17,1,1,7,muller_lyer_day1_illusion33.svg,Same length,4.624,Group 1 - Slow,5.0,Same length,200,200,0,20,36,red,False,True
2024-11-05 04:57:20,Bchris17,1,1,8,muller_lyer_day1_illusion9.svg,Same length,2.937,Group 1 - Slow,5.0,Same length,200,200,0,20,36,black,False,True
2024-11-05 04:57:24,Bchris17,1,1,9,muller_lyer_day1_illusion34.svg,Same length,2.663,Group 1 - Slow,5.0,Same length,185,185,0,20,36,red,False,True
2024-11-05 04:57:29,Bchris17,1,1,10,muller_lyer_day1_illusion6.svg,Left,3.571,Group 1 - Slow,5.0,Same length,195,195,0,20,36,black,False,False
2024-11-05 04:57:32,Bchris17,1,1,11,muller_lyer_day1_illusion25.svg,Same length,1.94,Group 1 - Slow,5.0,Same length,185,185,0,20,36,red,False,True
2024-11-05 04:57:35,Bchris17,1,1,12,muller_lyer_day1_illusion12.svg,Left,1.962,Group 1 - Slow,5.0,Same length,190,190,0,20,36,black,False,False
2024-11-05 04:57:41,Bchris17,1,1,13,muller_lyer_day1_illusion19.svg,Same length,4.385,Group 1 - Slow,5.0,Right,200,220,-20,20,36,black,False,False
2024-11-05 04:57:46,Bchris17,1,1,14,muller_lyer_day1_illusion39.svg,Left,4.07,Group 1 - Slow,5.0,Left,205,195,10,20,36,red,False,True
2024-11-05 04:57:50,Bchris17,1,1,15,muller_lyer_day1_illusion22.svg,Left,2.634,Group 1 - Slow,5.0,Left,205,180,25,20,36,black,False,True
2024-11-05 04:57:53,Bchris17,1,1,16,muller_lyer_day1_illusion24.svg,Left,2.23,Group 1 - Slow,5.0,Left,205,200,5,20,36,black,False,True
2024-11-05 04:57:56,Bchris17,1,1,17,muller_lyer_day1_illusion10.svg,Same length,1.785,Group 1 - Slow,5.0,Same length,185,185,0,20,36,black,False,True
2024-11-05 04:58:02,Bchris17,1,1,18,muller_lyer_day1_illusion1.svg,Left,4.531,Group 1 - Slow,5.0,Same length,185,185,0,20,36,black,False,False
2024-11-05 04:58:05,Bchris17,1,1,19,muller_lyer_day1_illusion44.svg,Left,2.248,Group 1 - Slow,5.0,Left,220,180,40,20,36,red,False,True
2024-11-05 04:58:19,Bchris17,1,1,20,muller_lyer_day1_illusion17.svg,Same length,12.022,Group 1 - Slow,5.0,Left,205,200,5,20,36,black,False,False
2024-11-05 04:58:22,Bchris17,1,1,21,muller_lyer_day1_illusion47.svg,Left,2.158,Group 1 - Slow,5.0,Left,210,185,25,20,36,red,False,True
2024-11-05 04:58:26,Bchris17,1,1,22,muller_lyer_day1_illusion15.svg,Left,3.309,Group 1 - Slow,5.0,Left,205,195,10,20,36,black,False,True
2024-11-05 04:58:30,Bchris17,1,1,23,muller_lyer_day1_illusion43.svg,Right,2.561,Group 1 - Slow,5.0,Right,200,220,-20,20,36,red,False,True
2024-11-05 04:58:34,Bchris17,1,1,24,muller_lyer_day1_illusion3.svg,Same length,3.063,Group 1 - Slow,5.0,Same length,200,200,0,20,36,black,False,True
2024-11-05 04:58:37,Bchris17,1,1,25,muller_lyer_day1_illusion20.svg,Left,1.785,Group 1 - Slow,5.0,Left,220,180,40,20,36,black,False,True
2024-11-05 04:58:42,Bchris17,1,1,26,muller_lyer_day1_illusion4.svg,Left,3.775,Group 1 - Slow,5.0,Same length,180,180,0,20,36,black,False,False
2024-11-05 04:58:49,Bchris17,1,1,27,muller_lyer_day1_illusion26.svg,Same length,6.22,Group 1 - Slow,5.0,Same length,195,195,0,20,36,red,False,True
2024-11-05 04:58:53,Bchris17,1,1,28,muller_lyer_day1_illusion45.svg,Left,2.6,Group 1 - Slow,5.0,Left,220,190,30,20,36,red,False,True
2024-11-05 04:58:59,Bchris17,1,1,29,muller_lyer_day1_illusion36.svg,Same length,4.631,Group 1 - Slow,5.0,Same length,190,190,0,20,36,red,False,True
2024-11-05 04:59:02,Bchris17,1,1,30,muller_lyer_day1_illusion8.svg,Left,1.782,Group 1 - Slow,5.0,Same length,215,215,0,20,36,black,False,False
2024-11-05 04:59:04,Bchris17,1,1,31,muller_lyer_day1_illusion18.svg,Right,1.378,Group 1 - Slow,5.0,Right,185,220,-35,20,36,black,False,True
2024-11-05 04:59:07,Bchris17,1,1,32,muller_lyer_day1_illusion21.svg,Left,1.71,Group 1 - Slow,5.0,Left,220,190,30,20,36,black,False,True
2024-11-05 04:59:12,Bchris17,1,1,33,muller_lyer_day1_illusion11.svg,Left,3.156,Group 1 - Slow,5.0,Same length,205,205,0,20,36,black,False,False
2024-11-05 04:59:15,Bchris17,1,1,34,muller_lyer_day1_illusion38.svg,Left,2.629,Group 1 - Slow,5.0,Left,220,215,5,20,36,red,False,True
2024-11-05 04:59:21,Bchris17,1,1,35,muller_lyer_day1_illusion7.svg,Same length,4.267,Group 1 - Slow,5.0,Same length,215,215,0,20,36,black,False,True
2024-11-05 04:59:25,Bchris17,1,1,36,muller_lyer_day1_illusion29.svg,Same length,2.868,Group 1 - Slow,5.0,Same length,210,210,0,20,36,red,False,True
2024-11-05 04:59:28,Bchris17,1,1,37,muller_lyer_day1_illusion14.svg,Same length,2.005,Group 1 - Slow,5.0,Left,220,215,5,20,36,black,False,False
2024-11-05 04:59:33,Bchris17,1,1,38,muller_lyer_day1_illusion41.svg,Same length,3.687,Group 1 - Slow,5.0,Left,205,200,5,20,36,red,False,False
2024-11-05 04:59:36,Bchris17,1,1,39,muller_lyer_day1_illusion48.svg,Right,2.278,Group 1 - Slow,5.0,Left,205,200,5,20,36,red,False,False
2024-11-05 04:59:39,Bchris17,1,1,40,muller_lyer_day1_illusion16.svg,Left,1.9,Group 1 - Slow,5.0,Left,205,195,10,20,36,black,False,True
2024-11-05 04:59:44,Bchris17,1,1,41,muller_lyer_day1_illusion23.svg,Left,3.75,Group 1 - Slow,5.0,Left,210,185,25,20,36,black,False,True
2024-11-05 04:59:47,Bchris17,1,1,42,muller_lyer_day1_illusion32.svg,Same length,2.04,Group 1 - Slow,5.0,Same length,215,215,0,20,36,red,False,True
2024-11-05 04:59:52,Bchris17,1,1,43,muller_lyer_day1_illusion30.svg,Same length,3.851,Group 1 - Slow,5.0,Same length,195,195,0,20,36,red,False,True
2024-11-05 04:59:55,Bchris17,1,1,44,muller_lyer_day1_illusion35.svg,Same length,1.856,Group 1 - Slow,5.0,Same length,205,205,0,20,36,red,False,True
2024-11-05 04:59:58,Bchris17,1,1,45,muller_lyer_day1_illusion31.svg,Left,1.761,Group 1 - Slow,5.0,Same length,215,215,0,20,36,red,False,False
2024-11-05 05:00:08,Bchris17,1,1,46,muller_lyer_day1_illusion40.svg,Right,8.867,Group 1 - Slow,5.0,Left,205,195,10,20,36,red,False,False
2024-11-05 05:00:12,Bchris17,1,1,47,muller_lyer_day1_illusion2.svg,Same length,2.342,Group 1 - Slow,5.0,Same length,195,195,0,20,36,black,False,True
2024-11-05 22:12:47,Klow1964,2,6,0,muller_lyer_day2_illusion51.svg,Left,3.468,Group 2 - Fast,0.5,Same length,200,200,0,20,36,black,True,False
2024-11-05 22:12:51,Klow1964,2,6,1,muller_lyer_day2_illusion58.svg,Left,2.085,Group 2 - Fast,0.5,Same length,200,200,0,20,36,black,True,False
2024-11-05 22:12:54,Klow1964,2,6,2,muller_lyer_day2_illusion79.svg,Left,1.978,Group 2 - Fast,0.5,Same length,200,200,0,20,36,red,True,False
2024-11-05 22:12:57,Klow1964,2,6,3,muller_lyer_day2_illusion88.svg,Left,1.91,Group 2 - Fast,0.5,Same length,200,200,0,20,36,red,True,False
2024-11-05 22:13:00,Klow1964,2,6,4,muller_lyer_day2_illusion83.svg,Left,1.853,Group 2 - Fast,0.5,Same length,200,200,0,20,36,red,True,False
2024-11-05 22:13:04,Klow1964,2,6,5,muller_lyer_day2_illusion94.svg,Left,1.806,Group 2 - Fast,0.5,Same length,200,200,0,20,36,red,True,False
2024-11-05 22:13:07,Klow1964,2,6,6,muller_lyer_day2_illusion95.svg,Same length,1.983,Group 2 - Fast,0.5,Same length,200,200,0,20,36,red,True,True
2024-11-05 22:13:10,Klow1964,2,6,7,muller_lyer_day2_illusion78.svg,Left,1.959,Group 2 - Fast,0.5,Same length,200,200,0,20,36,red,True,False
2024-11-05 22:13:13,Klow1964,2,6,8,muller_lyer_day2_illusion97.svg,Left,1.659,Group 2 - Fast,0.5,Same length,200,200,0,20,36,red,True,False
2024-11-05 22:13:17,Klow1964,2,6,9,muller_lyer_day2_illusion92.svg,Same length,1.957,Group 2 - Fast,0.5,Same length,200,200,0,20,36,red,True,True
2024-11-05 22:13:22,Klow1964,2,6,10,muller_lyer_day2_illusion50.svg,Same length,3.402,Group 2 - Fast,0.5,Same length,200,200,0,20,36,black,True,True
2024-11-05 22:13:32,Klow1964,2,6,11,muller_lyer_day2_illusion52.svg,Left,8.747,Group 2 - Fast,0.5,Same length,200,200,0,20,36,black,True,False
2024-11-05 22:13:35,Klow1964,2,6,12,muller_lyer_day2_illusion56.svg,Left,2.134,Group 2 - Fast,0.5,Same length,200,200,0,20,36,black,True,False
2024-11-05 22:13:39,Klow1964,2,6,13,muller_lyer_day2_illusion64.svg,Left,2.763,Group 2 - Fast,0.5,Same length,200,200,0,20,36,black,True,False
2024-11-05 22:13:42,Klow1964,2,6,14,muller_lyer_day2_illusion75.svg,Same length,1.912,Group 2 - Fast,0.5,Same length,200,200,0,20,36,red,True,True
2024-11-05 22:13:46,Klow1964,2,6,15,muller_lyer_day2_illusion67.svg,Same length,1.887,Group 2 - Fast,0.5,Same length,200,200,0,20,36,black,True,True
2024-11-05 22:13:48,Klow1964,2,6,16,muller_lyer_day2_illusion49.svg,Left,1.758,Group 2 - Fast,0.5,Same length,200,200,0,20,36,black,True,False
2024-11-05 22:13:51,Klow1964,2,6,17,muller_lyer_day2_illusion62.svg,Left,1.645,Group 2 - Fast,0.5,Same length,200,200,0,20,36,black,True,False
2024-11-05 22:13:55,Klow1964,2,6,18,muller_lyer_day2_illusion69.svg,Same length,1.671,Group 2 - Fast,0.5,Same length,200,200,0,20,36,black,True,True
2024-11-05 22:13:58,Klow1964,2,6,19,muller_lyer_day2_illusion87.svg,Left,1.568,Group 2 - Fast,0.5,Same length,200,200,0,20,36,red,True,False
2024-11-05 22:14:01,Klow1964,2,6,20,muller_lyer_day2_illusion66.svg,Same length,1.929,Group 2 - Fast,0.5,Same length,200,200,0,20,36,black,True,True
2024-11-05 22:14:04,Klow1964,2,6,21,muller_lyer_day2_illusion96.svg,Left,2.305,Group 2 - Fast,0.5,Same length,200,200,0,20,36,red,True,False
2024-11-05 22:14:08,Klow1964,2,6,22,muller_lyer_day2_illusion81.svg,Same length,1.866,Group 2 - Fast,0.5,Same length,200,200,0,20,36,red,True,True
2024-11-05 22:14:11,Klow1964,2,6,23,muller_lyer_day2_illusion86.svg,Left,2.357,Group 2 - Fast,0.5,Same length,200,200,0,20,36,red,True,False
2024-11-05 22:14:14,Klow1964,2,6,24,muller_lyer_day2_illusion70.svg,Left,1.657,Group 2 - Fast,0.5,Same length,200,200,0,20,36,black,True,False
2024-11-05 22:14:17,Klow1964,2,6,25,muller_lyer_day2_illusion91.svg,Left,1.897,Group 2 - Fast,0.5,Same length,200,200,0,20,36,red,True,False
2024-11-05 22:14:20,Klow1964,2,6,26,muller_lyer_day2_illusion90.svg,Left,1.625,Group 2 - Fast,0.5,Same length,200,200,0,20,36,red,True,False
2024-11-05 22:14:24,Klow1964,2,6,27,muller_lyer_day2_illusion93.svg,Same length,2.119,Group 2 - Fast,0.5,Same length,200,200,0,20,36,red,True,True
2024-11-05 22:14:27,Klow1964,2,6,28,muller_lyer_day2_illusion55.svg,Left,1.852,Group 2 - Fast,0.5,Same length,200,200,0,20,36,black,True,False
2024-11-05 22:14:30,Klow1964,2,6,29,muller_lyer_day2_illusion72.svg,Left,1.893,Group 2 - Fast,0.5,Same length,200,200,0,20,36,black,True,False
2024-11-05 22:14:33,Klow1964,2,6,30,muller_lyer_day2_illusion63.svg,Left,1.875,Group 2 - Fast,0.5,Same length,200,200,0,20,36,black,True,False
2024-11-05 22:14:36,Klow1964,2,6,31,muller_lyer_day2_illusion77.svg,Same length,1.626,Group 2 - Fast,0.5,Same length,200,200,0,20,36,red,True,True
2024-11-05 22:14:39,Klow1964,2,6,32,muller_lyer_day2_illusion98.svg,Same length,1.772,Group 2 - Fast,0.5,Same length,200,200,0,20,36,red,True,True
2024-11-05 22:14:42,Klow1964,2,6,33,muller_lyer_day2_illusion71.svg,Left,1.719,Group 2 - Fast,0.5,Same length,200,200,0,20,36,black,True,False
2024-11-05 22:14:45,Klow1964,2,6,34,muller_lyer_day2_illusion61.svg,Left,1.461,Group 2 - Fast,0.5,Same length,200,200,0,20,36,black,True,False
2024-11-05 22:14:48,Klow1964,2,6,35,muller_lyer_day2_illusion54.svg,Same length,1.542,Group 2 - Fast,0.5,Same length,200,200,0,20,36,black,True,True
2024-11-05 22:14:51,Klow1964,2,6,36,muller_lyer_day2_illusion80.svg,Same length,1.817,Group 2 - Fast,0.5,Same length,200,200,0,20,36,red,True,True
2024-11-05 22:14:54,Klow1964,2,6,37,muller_lyer_day2_illusion74.svg,Same length,1.621,Group 2 - Fast,0.5,Same length,200,200,0,20,36,red,True,True
2024-11-05 22:14:57,Klow1964,2,6,38,muller_lyer_day2_illusion76.svg,Left,1.692,Group 2 - Fast,0.5,Same length,200,200,0,20,36,red,True,False
2024-11-05 22:15:00,Klow1964,2,6,39,muller_lyer_day2_illusion82.svg,Same length,1.383,Group 2 - Fast,0.5,Same length,200,200,0,20,36,red,True,True
2024-11-05 22:15:03,Klow1964,2,6,40,muller_lyer_day2_illusion89.svg,Same length,1.661,Group 2 - Fast,0.5,Same length,200,200,0,20,36,red,True,True
2024-11-05 22:15:06,Klow1964,2,6,41,muller_lyer_day2_illusion60.svg,Same length,1.972,Group 2 - Fast,0.5,Same length,200,200,0,20,36,black,True,True
2024-11-05 22:15:09,Klow1964,2,6,42,muller_lyer_day2_illusion53.svg,Same length,1.979,Group 2 - Fast,0.5,Same length,200,200,0,20,36,black,True,True
2024-11-05 22:15:12,Klow1964,2,6,43,muller_lyer_day2_illusion73.svg,Left,1.643,Group 2 - Fast,0.5,Same length,200,200,0,20,36,black,True,False
2024-11-05 22:15:15,Klow1964,2,6,44,muller_lyer_day2_illusion65.svg,Left,1.923,Group 2 - Fast,0.5,Same length,200,200,0,20,36,black,True,False
2024-11-05 22:15:18,Klow1964,2,6,45,muller_lyer_day2_illusion85.svg,Left,1.554,Group 2 - Fast,0.5,Same length,200,200,0,20,36,red,True,False
2024-11-05 22:15:21,Klow1964,2,6,46,muller_lyer_day2_illusion57.svg,Same length,1.653,Group 2 - Fast,0.5,Same length,200,200,0,20,36,black,True,True
2024-11-05 22:15:24,Klow1964,2,6,47,muller_lyer_day2_illusion68.svg,Left,2.259,Group 2 - Fast,0.5,Same length,200,200,0,20,36,black,True,False
2024-11-05 22:15:28,Klow1964,2,6,48,muller_lyer_day2_illusion59.svg,Left,1.944,Group 2 - Fast,0.5,Same length,200,200,0,20,36,black,True,False
2024-11-05 22:15:31,Klow1964,2,6,49,muller_lyer_day2_illusion84.svg,Left,1.891,Group 2 - Fast,0.5,Same length,200,200,0,20,36,red,True,False
2024-11-05 22:16:45,Klow1964,2,7,0,muller_lyer_day2_illusion95.svg,Left,11.689,Group 2 - Slow,5.0,Same length,200,200,0,20,36,red,True,False
2024-11-05 22:16:53,Klow1964,2,7,1,muller_lyer_day2_illusion80.svg,Same length,6.255,Group 2 - Slow,5.0,Same length,200,200,0,20,36,red,True,True
2024-11-05 22:16:57,Klow1964,2,7,2,muller_lyer_day2_illusion78.svg,Left,2.538,Group 2 - Slow,5.0,Same length,200,200,0,20,36,red,True,False
2024-11-05 22:17:00,Klow1964,2,7,3,muller_lyer_day2_illusion88.svg,Left,2.136,Group 2 - Slow,5.0,Same length,200,200,0,20,36,red,True,False
2024-11-05 22:17:05,Klow1964,2,7,4,muller_lyer_day2_illusion59.svg,Same length,3.555,Group 2 - Slow,5.0,Same length,200,200,0,20,36,black,True,True
2024-11-05 22:17:08,Klow1964,2,7,5,muller_lyer_day2_illusion67.svg,Left,1.932,Group 2 - Slow,5.0,Same length,200,200,0,20,36,black,True,False
2024-11-05 22:17:13,Klow1964,2,7,6,muller_lyer_day2_illusion51.svg,Left,4.025,Group 2 - Slow,5.0,Same length,200,200,0,20,36,black,True,False
2024-11-05 22:17:16,Klow1964,2,7,7,muller_lyer_day2_illusion92.svg,Left,2.112,Group 2 - Slow,5.0,Same length,200,200,0,20,36,red,True,False
2024-11-05 22:17:20,Klow1964,2,7,8,muller_lyer_day2_illusion57.svg,Left,1.972,Group 2 - Slow,5.0,Same length,200,200,0,20,36,black,True,False
2024-11-05 22:17:23,Klow1964,2,7,9,muller_lyer_day2_illusion69.svg,Same length,2.121,Group 2 - Slow,5.0,Same length,200,200,0,20,36,black,True,True
2024-11-05 22:17:27,Klow1964,2,7,10,muller_lyer_day2_illusion54.svg,Left,2.587,Group 2 - Slow,5.0,Same length,200,200,0,20,36,black,True,False
2024-11-05 22:17:33,Klow1964,2,7,11,muller_lyer_day2_illusion64.svg,Same length,4.846,Group 2 - Slow,5.0,Same length,200,200,0,20,36,black,True,True
2024-11-05 22:17:36,Klow1964,2,7,12,muller_lyer_day2_illusion87.svg,Left,2.047,Group 2 - Slow,5.0,Same length,200,200,0,20,36,red,True,False
2024-11-05 22:17:39,Klow1964,2,7,13,muller_lyer_day2_illusion76.svg,Left,1.753,Group 2 - Slow,5.0,Same length,200,200,0,20,36,red,True,False
2024-11-05 22:17:43,Klow1964,2,7,14,muller_lyer_day2_illusion82.svg,Left,2.456,Group 2 - Slow,5.0,Same length,200,200,0,20,36,red,True,False
2024-11-05 22:17:46,Klow1964,2,7,15,muller_lyer_day2_illusion89.svg,Same length,1.699,Group 2 - Slow,5.0,Same length,200,200,0,20,36,red,True,True
2024-11-05 22:17:49,Klow1964,2,7,16,muller_lyer_day2_illusion55.svg,Same length,1.565,Group 2 - Slow,5.0,Same length,200,200,0,20,36,black,True,True
2024-11-05 22:17:54,Klow1964,2,7,17,muller_lyer_day2_illusion49.svg,Same length,3.587,Group 2 - Slow,5.0,Same length,200,200,0,20,36,black,True,True
2024-11-05 22:17:57,Klow1964,2,7,18,muller_lyer_day2_illusion75.svg,Same length,2.044,Group 2 - Slow,5.0,Same length,200,200,0,20,36,red,True,True
2024-11-05 22:18:01,Klow1964,2,7,19,muller_lyer_day2_illusion97.svg,Left,2.739,Group 2 - Slow,5.0,Same length,200,200,0,20,36,red,True,False
2024-11-05 22:18:04,Klow1964,2,7,20,muller_lyer_day2_illusion91.svg,Same length,2.062,Group 2 - Slow,5.0,Same length,200,200,0,20,36,red,True,True
2024-11-05 22:18:09,Klow1964,2,7,21,muller_lyer_day2_illusion60.svg,Same length,3.87,Group 2 - Slow,5.0,Same length,200,200,0,20,36,black,True,True
2024-11-05 22:18:14,Klow1964,2,7,22,muller_lyer_day2_illusion96.svg,Left,2.535,Group 2 - Slow,5.0,Same length,200,200,0,20,36,red,True,False
2024-11-05 22:18:17,Klow1964,2,7,23,muller_lyer_day2_illusion70.svg,Same length,1.757,Group 2 - Slow,5.0,Same length,200,200,0,20,36,black,True,True
2024-11-05 22:18:20,Klow1964,2,7,24,muller_lyer_day2_illusion63.svg,Same length,1.667,Group 2 - Slow,5.0,Same length,200,200,0,20,36,black,True,True
2024-11-05 22:18:22,Klow1964,2,7,25,muller_lyer_day2_illusion65.svg,Same length,1.452,Group 2 - Slow,5.0,Same length,200,200,0,20,36,black,True,True
2024-11-05 22:18:25,Klow1964,2,7,26,muller_lyer_day2_illusion85.svg,Same length,1.617,Group 2 - Slow,5.0,Same length,200,200,0,20,36,red,True,True
2024-11-05 22:18:31,Klow1964,2,7,27,muller_lyer_day2_illusion93.svg,Left,4.419,Group 2 - Slow,5.0,Same length,200,200,0,20,36,red,True,False
2024-11-05 22:18:34,Klow1964,2,7,28,muller_lyer_day2_illusion68.svg,Same length,1.632,Group 2 - Slow,5.0,Same length,200,200,0,20,36,black,True,True
2024-11-05 22:18:37,Klow1964,2,7,29,muller_lyer_day2_illusion66.svg,Same length,1.604,Group 2 - Slow,5.0,Same length,200,200,0,20,36,black,True,True
2024-11-05 22:18:40,Klow1964,2,7,30,muller_lyer_day2_illusion62.svg,Left,1.982,Group 2 - Slow,5.0,Same length,200,200,0,20,36,black,True,False
2024-11-05 22:18:44,Klow1964,2,7,31,muller_lyer_day2_illusion86.svg,Left,2.403,Group 2 - Slow,5.0,Same length,200,200,0,20,36,red,True,False
2024-11-05 22:18:46,Klow1964,2,7,32,muller_lyer_day2_illusion73.svg,Same length,1.546,Group 2 - Slow,5.0,Same length,200,200,0,20,36,black,True,True
2024-11-05 22:18:50,Klow1964,2,7,33,muller_lyer_day2_illusion90.svg,Left,2.089,Group 2 - Slow,5.0,Same length,200,200,0,20,36,red,True,False
2024-11-05 22:18:56,Klow1964,2,7,34,muller_lyer_day2_illusion72.svg,Same length,5.229,Group 2 - Slow,5.0,Same length,200,200,0,20,36,black,True,True
2024-11-05 22:19:00,Klow1964,2,7,35,muller_lyer_day2_illusion50.svg,Same length,2.502,Group 2 - Slow,5.0,Same length,200,200,0,20,36,black,True,True
2024-11-05 22:19:03,Klow1964,2,7,36,muller_lyer_day2_illusion74.svg,Same length,1.661,Group 2 - Slow,5.0,Same length,200,200,0,20,36,red,True,True
2024-11-05 22:19:06,Klow1964,2,7,37,muller_lyer_day2_illusion79.svg,Same length,1.655,Group 2 - Slow,5.0,Same length,200,200,0,20,36,red,True,True
2024-11-05 22:19:09,Klow1964,2,7,38,muller_lyer_day2_illusion53.svg,Same length,1.727,Group 2 - Slow,5.0,Same length,200,200,0,20,36,black,True,True
2024-11-05 22:19:12,Klow1964,2,7,39,muller_lyer_day2_illusion81.svg,Same length,1.777,Group 2 - Slow,5.0,Same length,200,200,0,20,36,red,True,True
2024-11-05 22:19:16,Klow1964,2,7,40,muller_lyer_day2_illusion56.svg,Left,1.856,Group 2 - Slow,5.0,Same length,200,200,0,20,36,black,True,False
2024-11-05 22:19:19,Klow1964,2,7,41,muller_lyer_day2_illusion71.svg,Same length,2.395,Group 2 - Slow,5.0,Same length,200,200,0,20,36,black,True,True
2024-11-05 22:19:22,Klow1964,2,7,42,muller_lyer_day2_illusion61.svg,Same length,1.693,Group 2 - Slow,5.0,Same length,200,200,0,20,36,black,True,True
2024-11-05 22:19:25,Klow1964,2,7,43,muller_lyer_day2_illusion58.svg,Left,1.89,Group 2 - Slow,5.0,Same length,200,200,0,20,36,black,True,False
2024-11-05 22:19:29,Klow1964,2,7,44,muller_lyer_day2_illusion77.svg,Same length,2.07,Group 2 - Slow,5.0,Same length,200,200,0,20,36,red,True,True
2024-11-05 22:19:32,Klow1964,2,7,45,muller_lyer_day2_illusion83.svg,Same length,1.577,Group 2 - Slow,5.0,Same length,200,200,0,20,36,red,True,True
2024-11-05 22:19:39,Klow1964,2,7,46,muller_lyer_day2_illusion94.svg,Same length,5.627,Group 2 - Slow,5.0,Same length,200,200,0,20,36,red,True,True
2024-11-05 22:19:42,Klow1964,2,7,47,muller_lyer_day2_illusion98.svg,Left,2.585,Group 2 - Slow,5.0,Same length,200,200,0,20,36,red,True,False
2024-11-05 22:19:46,Klow1964,2,7,48,muller_lyer_day2_illusion52.svg,Left,2.471,Group 2 - Slow,5.0,Same length,200,200,0,20,36,black,True,False
